,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
375,2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,Data Scientist
376,2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,Data Scientist
377,2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,Data Engineer
378,2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,Data Engineer
379,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
380,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
381,2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M,Data Analyst
382,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,Data Analyst
383,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer
384,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
385,2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M,Data Scientist
386,2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M,Data Scientist
387,2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M,Data Scientist
388,2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
389,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,Data Scientist
390,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,Data Scientist
391,2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,Data Analyst
392,2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,Data Engineer
395,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Data Engineer
396,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Data Engineer
397,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineer
398,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
399,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,Data Analyst
400,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,Data Analyst
401,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,Data Engineer
402,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,Data Engineer
403,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,Data Analyst
404,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,Data Analyst
405,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,Data Engineer
406,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,Data Engineer
407,2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,Data Engineer
408,2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,Data Engineer
409,2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M,Data Scientist
410,2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,Data Scientist
411,2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M,Data Engineer
412,2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M,Data Engineer
413,2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M,Data Scientist
414,2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M,Data Scientist
415,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
416,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Scientist
417,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,Data Scientist
418,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Scientist
419,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,Data Engineer
420,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,Data Engineer
421,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
422,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,Data Analyst
423,2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineer
424,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,Data Engineer
425,2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M,Data Analyst
426,2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M,Data Analyst
427,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,Data Engineer
428,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,Data Engineer
429,2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M,Data Analyst
430,2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M,Data Analyst
431,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,Data Engineer
432,2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,Data Engineer
433,2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M,Data Scientist
434,2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M,Data Scientist
435,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,Data Scientist
436,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Data Scientist
439,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
440,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
441,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Scientist
442,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
443,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Data Analyst
444,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,Data Analyst
445,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,Data Scientist
446,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Data Scientist
449,2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M,Data Analyst
450,2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M,Data Analyst
451,2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M,Data Engineer
452,2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M,Data Engineer
455,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineer
456,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineer
457,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,Data Engineer
458,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,Data Engineer
459,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
460,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
463,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,Data Scientist
464,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,Data Scientist
465,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,Data Engineer
466,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,Data Engineer
467,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,Data Scientist
468,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Scientist
469,2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineer
470,2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,Data Engineer
472,2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M,Data Engineer
473,2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M,Data Engineer
474,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst
475,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst
476,2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M,Data Engineer
477,2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M,Data Engineer
478,2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,M,Data Scientist
479,2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M,Data Scientist
480,2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M,Data Scientist
481,2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,Data Scientist
482,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,Data Scientist
483,2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,Data Scientist
484,2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M,Data Scientist
485,2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M,Data Scientist
486,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,Data Scientist
487,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Data Scientist
488,2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M,Data Scientist
489,2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M,Data Scientist
490,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,Data Engineer
491,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,Data Engineer
495,2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M,Data Engineer
496,2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M,Data Engineer
497,2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M,Data Engineer
498,2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M,Data Engineer
499,2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,Data Engineer
500,2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,Data Engineer
501,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Scientist
502,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist
503,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,Data Engineer
504,2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M,Data Engineer
505,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Data Engineer
506,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Data Engineer
507,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,Data Analyst
508,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,Data Analyst
509,2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M,Data Analyst
510,2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M,Data Analyst
511,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
512,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer
513,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Scientist
514,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,Data Scientist
515,2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M,Data Engineer
516,2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M,Data Engineer
517,2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M,Data Analyst
518,2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M,Data Analyst
519,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,Data Scientist
520,2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,Data Scientist
521,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,Data Engineer
522,2023,SE,FT,Data Architect,125000,USD,125000,US,100,US,M,Data Engineer
523,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,Data Engineer
524,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,Data Engineer
525,2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,Data Scientist
526,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Scientist
527,2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L,Data Engineer
529,2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M,Data Engineer
530,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M,Data Engineer
531,2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Data Engineer
532,2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,Data Engineer
533,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
534,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
535,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
536,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
537,2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M,Data Engineer
538,2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M,Data Engineer
539,2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,Data Engineer
540,2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,Data Engineer
541,2023,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M,Data Scientist
542,2023,SE,FT,Data Scientist,132000,USD,132000,US,100,US,M,Data Scientist
543,2023,SE,FT,Data Analyst,208049,USD,208049,US,0,US,M,Data Analyst
544,2023,SE,FT,Data Analyst,128500,USD,128500,US,0,US,M,Data Analyst
545,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,Data Engineer
546,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,Data Engineer
547,2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,Data Engineer
548,2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,Data Engineer
549,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,Data Scientist
550,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,Data Scientist
551,2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M,Data Engineer
552,2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M,Data Engineer
553,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,Data Scientist
554,2023,EX,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Scientist
555,2023,SE,FT,Data Analyst,190000,USD,190000,US,100,US,M,Data Analyst
556,2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,Data Analyst
557,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Data Analyst
558,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Data Analyst
561,2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M,Data Analyst
562,2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,Data Analyst
563,2023,MI,FT,Data Engineer,151000,USD,151000,US,0,US,M,Data Engineer
564,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer
565,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,Data Scientist
566,2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,Data Scientist
567,2023,SE,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,Data Scientist
568,2023,SE,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M,Data Scientist
569,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,Data Analyst
570,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,Data Analyst
571,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst
572,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst
577,2023,MI,FT,Data Analyst,154000,USD,154000,US,0,US,M,Data Analyst
578,2023,MI,FT,Data Analyst,143000,USD,143000,US,0,US,M,Data Analyst
581,2023,EN,FT,Data Scientist,190000,USD,190000,US,0,US,M,Data Scientist
582,2023,EN,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist
587,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Data Engineer
588,2023,SE,FT,Data Engineer,111000,USD,111000,US,0,US,M,Data Engineer
589,2023,EX,FT,Data Engineer,265000,USD,265000,US,0,US,M,Data Engineer
590,2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,Data Engineer
593,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
594,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
595,2023,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,Data Engineer
596,2023,MI,FT,Data Engineer,60400,USD,60400,US,100,US,M,Data Engineer
597,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Data Analyst
598,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
599,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineer
600,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineer
601,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,Data Engineer
602,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,Data Engineer
605,2023,MI,FT,Data Analyst,83500,USD,83500,US,100,US,M,Data Analyst
606,2023,MI,FT,Data Analyst,52500,USD,52500,US,100,US,M,Data Analyst
607,2023,SE,FT,Data Scientist,201036,USD,201036,US,0,US,M,Data Scientist
608,2023,SE,FT,Data Scientist,134024,USD,134024,US,0,US,M,Data Scientist
609,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,Data Analyst
610,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,Data Analyst
611,2023,EN,FT,Data Engineer,62000,USD,62000,US,100,US,M,Data Engineer
612,2023,EN,FT,Data Engineer,58000,USD,58000,US,100,US,M,Data Engineer
613,2023,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M,Data Scientist
614,2023,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M,Data Scientist
615,2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineer
616,2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
617,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,Data Engineer
618,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Data Engineer
619,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,Data Scientist
620,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Scientist
621,2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,Data Engineer
622,2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,Data Engineer
623,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,Data Engineer
624,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,Data Engineer
627,2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
628,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
629,2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L,Data Engineer
630,2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L,Data Engineer
631,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineer
632,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineer
633,2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M,Data Scientist
634,2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M,Data Scientist
635,2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M,Data Scientist
636,2023,SE,FT,Data Scientist,102500,USD,102500,US,100,US,M,Data Scientist
637,2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,Data Engineer
638,2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,Data Engineer
639,2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Data Scientist
640,2023,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M,Data Scientist
641,2023,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,Data Engineer
642,2023,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,Data Engineer
643,2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M,Data Engineer
644,2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M,Data Engineer
645,2023,SE,FT,Data Engineer,172600,USD,172600,US,100,US,M,Data Engineer
646,2023,SE,FT,Data Engineer,107900,USD,107900,US,100,US,M,Data Engineer
647,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,Data Analyst
648,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,Data Analyst
649,2023,SE,FT,Data Architect,376080,USD,376080,US,100,US,M,Data Engineer
650,2023,SE,FT,Data Architect,213120,USD,213120,US,100,US,M,Data Engineer
651,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Data Analyst
652,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,Data Analyst
653,2023,SE,FT,Data Analyst,206500,USD,206500,US,100,US,M,Data Analyst
654,2023,SE,FT,Data Analyst,121600,USD,121600,US,100,US,M,Data Analyst
655,2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M,Data Engineer
656,2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,Data Engineer
657,2023,EX,FT,Data Engineer,194500,USD,194500,US,0,US,M,Data Engineer
658,2023,EX,FT,Data Engineer,115500,USD,115500,US,0,US,M,Data Engineer
659,2023,SE,FT,Cloud Database Engineer,170000,USD,170000,US,100,US,L,Data Engineer
660,2023,SE,FT,Applied Machine Learning Scientist,90000,USD,90000,US,100,US,L,Data Scientist
661,2023,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M,Data Analyst
662,2023,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M,Data Analyst
663,2023,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M,Data Engineer
664,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
665,2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Data Analyst
666,2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Data Analyst
667,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist
668,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist
669,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,Data Engineer
670,2023,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M,Data Engineer
671,2023,SE,FT,Research Engineer,200000,USD,200000,US,0,US,M,Data Engineer
672,2023,SE,FT,Research Engineer,175000,USD,175000,US,0,US,M,Data Engineer
673,2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,Data Analyst
674,2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,Data Analyst
679,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M,Data Analyst
680,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
681,2023,SE,FT,Analytics Engineer,130000,USD,130000,US,0,US,M,Data Engineer
682,2023,SE,FT,Analytics Engineer,87000,USD,87000,US,0,US,M,Data Engineer
683,2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,Data Analyst
684,2023,MI,FT,Data Analyst,112000,USD,112000,US,0,US,M,Data Analyst
685,2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,Data Engineer
686,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
687,2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,Data Scientist
688,2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,Data Scientist
689,2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,Data Scientist
690,2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Scientist
691,2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M,Data Engineer
692,2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M,Data Engineer
693,2023,EN,FT,Data Engineer,115100,USD,115100,US,0,US,M,Data Engineer
694,2023,EN,FT,Data Engineer,73900,USD,73900,US,0,US,M,Data Engineer
695,2023,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M,Data Engineer
696,2023,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M,Data Engineer
697,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,Data Scientist
